Depth,PartID,Name,Category,Subsystem,Material,Class,Mass_kg,Unit_Cost_USD
0,TYV6-SNS-EGT-0003,"EGT Sensor 3 (post-GPF)",SNS,EGT,"Inconel 718",Class 3,0.063,5.98
0,TYV6-EXH-PIP-0001,"Exhaust Pipe Segment 1",EXH,PIP,"Stainless Steel 316",Class 3,1.166,13.99
0,TYV6-EXH-PIP-0002,"Exhaust Pipe Segment 2",EXH,PIP,"Stainless Steel 316",Class 3,1.166,13.99
0,TYV6-EXH-PIP-0003,"Exhaust Pipe Segment 3",EXH,PIP,"Stainless Steel 316",Class 3,1.166,13.99
0,TYV6-EXH-PIP-0004,"Exhaust Pipe Segment 4",EXH,PIP,"Stainless Steel 316",Class 3,1.166,13.99
0,TYV6-EXH-MUF-0001,"Muffler (2-Stage with Active Valve)",EXH,MUF,"Stainless Steel 316",Class 3,9.896,118.75
0,TYV6-EXH-TIP-0001,"Tailpipe Tip 1 (Polished Stainless)",EXH,TIP,"Stainless Steel 316",Class 3,0.656,7.87
0,TYV6-EXH-TIP-0002,"Tailpipe Tip 2 (Polished Stainless)",EXH,TIP,"Stainless Steel 316",Class 3,0.656,7.87
0,TYV6-EXH-HNG-0001,"Exhaust Hanger 1 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EXH-HNG-0002,"Exhaust Hanger 2 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EXH-HNG-0003,"Exhaust Hanger 3 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EXH-HNG-0004,"Exhaust Hanger 4 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EXH-HNG-0005,"Exhaust Hanger 5 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EXH-HNG-0006,"Exhaust Hanger 6 (Rubber Isolated)",EXH,HNG,"Nylon 6/6",Class 3,0.016,0.08
0,TYV6-EMIS-EGC-0001,"EGR Cooler (Water-Cooled Stacked-Plate)",EMIS,EGC,"Stainless Steel 316",Class 3,0.768,9.22
0,TYV6-EMIS-EGV-0001,"EGR Control Valve (Electronic)",EMIS,EGV,"Stainless Steel 316",Class 3,1.342,16.1
0,TYV6-EMIS-EPI-0001,"EGR Pipe 1",EMIS,EPI,"Stainless Steel 316",Class 3,0.422,5.07
0,TYV6-EMIS-EPI-0002,"EGR Pipe 2",EMIS,EPI,"Stainless Steel 316",Class 3,0.422,5.07
0,TYV6-EMIS-EPI-0003,"EGR Pipe 3",EMIS,EPI,"Stainless Steel 316",Class 3,0.422,5.07
0,TYV6-SNS-EGT-0004,"EGR Gas Temperature Sensor",SNS,EGT,"Stainless Steel 316",Class 3,0.038,0.46
0,TYV6-FUEL-DI-0001,"D-4S DI Injector 1",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-DI-0002,"D-4S DI Injector 2",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-DI-0003,"D-4S DI Injector 3",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-DI-0004,"D-4S DI Injector 4",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-DI-0005,"D-4S DI Injector 5",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-DI-0006,"D-4S DI Injector 6",FUEL,DI,"Stainless Steel 316",Class 3,0.322,3.86
0,TYV6-FUEL-PI-0001,"D-4S Port Injector 1",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-PI-0002,"D-4S Port Injector 2",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-PI-0003,"D-4S Port Injector 3",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-PI-0004,"D-4S Port Injector 4",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-PI-0005,"D-4S Port Injector 5",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-PI-0006,"D-4S Port Injector 6",FUEL,PI,"Stainless Steel 316",Class 3,0.149,1.79
0,TYV6-FUEL-RDI-0001,"Fuel Rail DI (200 bar)",FUEL,RDI,"Stainless Steel 316",Class 3,1.448,17.37
0,TYV6-FUEL-RPI-0001,"Fuel Rail PI (4 bar)",FUEL,RPI,"Stainless Steel 316",Class 3,1.448,17.37
0,TYV6-FUEL-HPP-0001,"High-Pressure Fuel Pump (Cam-Driven, 250 bar Capable)",FUEL,HPP,"Stainless Steel 316",Class 3,3.18,38.16
0,TYV6-FUEL-LPP-0001,"Low-Pressure Fuel Pump (In-Tank, BLDC)",FUEL,LPP,"Aluminum 6061-T6",Class 3,0.604,4.83
0,TYV6-SNS-FPS-0001,"Fuel Pressure Sensor DI (200 bar)",SNS,FPS,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-FPS-0002,"Fuel Pressure Sensor PI",SNS,FPS,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-FTS-0001,"Fuel Temperature Sensor",SNS,FTS,"Stainless Steel 316",Class 3,0.031,0.37
0,TYV6-IGN-PLG-0001,"Spark Plug 1 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0001,"Ignition Coil 1 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-IGN-PLG-0002,"Spark Plug 2 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0002,"Ignition Coil 2 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-IGN-PLG-0003,"Spark Plug 3 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0003,"Ignition Coil 3 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-IGN-PLG-0004,"Spark Plug 4 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0004,"Ignition Coil 4 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-IGN-PLG-0005,"Spark Plug 5 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0005,"Ignition Coil 5 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-IGN-PLG-0006,"Spark Plug 6 (Iridium-Pt 14 mm thread)",IGN,PLG,"Stainless Steel 316",Class 3,0.094,1.13
0,TYV6-IGN-COL-0006,"Ignition Coil 6 (Smart COP)",IGN,COL,"ABS Plastic",Class 3,0.162,0.81
0,TYV6-SNS-KNK-0001,"Knock Sensor Bank A",SNS,KNK,"Stainless Steel 316",Class 3,0.071,0.85
0,TYV6-SNS-KNK-0002,"Knock Sensor Bank B",SNS,KNK,"Stainless Steel 316",Class 3,0.071,0.85
0,TYV6-SNS-CKP-0001,"Crank Position Sensor (Hall, 36-1)",SNS,CKP,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-CMP-0001,"Cam Position Sensor 1",SNS,CMP,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-CMP-0002,"Cam Position Sensor 2",SNS,CMP,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-CMP-0003,"Cam Position Sensor 3",SNS,CMP,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-SNS-CMP-0004,"Cam Position Sensor 4",SNS,CMP,"Stainless Steel 316",Class 3,0.061,0.73
0,TYV6-HYB-CAR-0001,"Planetary Carrier (Power-Split Input from ICE)",HYB,CAR,"Steel AISI 4340",Class 3,6.273,37.64
0,TYV6-HYB-PLT-0001,"Planet Gear 1",HYB,PLT,"Steel AISI 4340",Class 3,0.457,2.74
0,TYV6-HYB-PLT-0002,"Planet Gear 2",HYB,PLT,"Steel AISI 4340",Class 3,0.457,2.74
0,TYV6-HYB-PLT-0003,"Planet Gear 3",HYB,PLT,"Steel AISI 4340",Class 3,0.457,2.74
0,TYV6-HYB-PLT-0004,"Planet Gear 4",HYB,PLT,"Steel AISI 4340",Class 3,0.457,2.74
0,TYV6-HYB-SUN-0001,"Sun Gear (drives MG1)",HYB,SUN,"Steel AISI 4340",Class 3,0.658,3.95
0,TYV6-HYB-RNG-0001,"Ring Gear (drives MG2 + Final Drive)",HYB,RNG,"Steel AISI 4340",Class 3,0.844,5.06
0,TYV6-HYB-M1S-0001,"MG1 Stator (Distributed-Winding, 30 kW)",HYB,M1S,"Copper C11000",Class 3,10.953,175.26
0,TYV6-HYB-M1R-0001,"MG1 Rotor (IPM Permanent Magnet, NdFeB)",HYB,M1R,"Steel AISI 1020",Class 3,4.315,21.58
0,TYV6-HYB-M2S-0001,"MG2 Stator (80 kW cont, 180 kW peak)",HYB,M2S,"Copper C11000",Class 3,31.26,500.15
0,TYV6-HYB-M2R-0001,"MG2 Rotor (IPM Permanent Magnet)",HYB,M2R,"Steel AISI 1020",Class 3,12.237,61.19
0,TYV6-HYB-CSE-0001,"Power-Split Transmission Case (Aluminum)",HYB,CSE,"Aluminum 6061-T6",Class 3,8.906,71.25
0,TYV6-HYB-RES-0001,"Resolver MG1 (Position Feedback)",HYB,RES,"Aluminum 6061-T6",Class 3,0.04,0.32
0,TYV6-HYB-RES-0002,"Resolver MG2 (Position Feedback)",HYB,RES,"Aluminum 6061-T6",Class 3,0.04,0.32
0,TYV6-HYB-INV-0001,"PCU Inverter (SiC MOSFET, dual-channel for MG1 + MG2)",HYB,INV,"Aluminum 6061-T6",Class 3,12.15,97.2
0,TYV6-HYB-DCC-0001,"DC-DC Converter (HV → 12V, 2.5 kW)",HYB,DCC,"Aluminum 6061-T6",Class 3,4.86,38.88
0,TYV6-HYB-A12-0001,"12V Auxiliary Battery (AGM)",HYB,A12,"ABS Plastic",Class 3,7.776,38.88
0,TYV6-HVB-ENC-0001,"HV Battery Pack Enclosure (Aluminum, IP67)",HVB,ENC,"Aluminum 6061-T6",Class 3,7.29,58.32
0,TYV6-HVB-CEL-0001,"HV Battery Cell 1",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0002,"HV Battery Cell 2",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0003,"HV Battery Cell 3",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0004,"HV Battery Cell 4",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0005,"HV Battery Cell 5",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0006,"HV Battery Cell 6",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0007,"HV Battery Cell 7",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0008,"HV Battery Cell 8",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0009,"HV Battery Cell 9",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0010,"HV Battery Cell 10",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0011,"HV Battery Cell 11",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0012,"HV Battery Cell 12",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0013,"HV Battery Cell 13",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0014,"HV Battery Cell 14",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0015,"HV Battery Cell 15",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0016,"HV Battery Cell 16",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0017,"HV Battery Cell 17",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0018,"HV Battery Cell 18",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0019,"HV Battery Cell 19",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0020,"HV Battery Cell 20",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0021,"HV Battery Cell 21",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0022,"HV Battery Cell 22",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0023,"HV Battery Cell 23",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0024,"HV Battery Cell 24",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0025,"HV Battery Cell 25",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0026,"HV Battery Cell 26",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0027,"HV Battery Cell 27",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0028,"HV Battery Cell 28",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0029,"HV Battery Cell 29",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0030,"HV Battery Cell 30",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0031,"HV Battery Cell 31",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0032,"HV Battery Cell 32",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0033,"HV Battery Cell 33",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0034,"HV Battery Cell 34",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0035,"HV Battery Cell 35",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0036,"HV Battery Cell 36",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0037,"HV Battery Cell 37",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0038,"HV Battery Cell 38",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0039,"HV Battery Cell 39",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0040,"HV Battery Cell 40",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0041,"HV Battery Cell 41",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0042,"HV Battery Cell 42",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0043,"HV Battery Cell 43",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0044,"HV Battery Cell 44",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0045,"HV Battery Cell 45",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0046,"HV Battery Cell 46",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0047,"HV Battery Cell 47",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0048,"HV Battery Cell 48",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0049,"HV Battery Cell 49",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0050,"HV Battery Cell 50",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0051,"HV Battery Cell 51",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0052,"HV Battery Cell 52",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0053,"HV Battery Cell 53",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0054,"HV Battery Cell 54",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0055,"HV Battery Cell 55",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0056,"HV Battery Cell 56",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0057,"HV Battery Cell 57",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0058,"HV Battery Cell 58",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0059,"HV Battery Cell 59",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0060,"HV Battery Cell 60",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0061,"HV Battery Cell 61",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0062,"HV Battery Cell 62",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0063,"HV Battery Cell 63",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0064,"HV Battery Cell 64",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0065,"HV Battery Cell 65",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0066,"HV Battery Cell 66",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0067,"HV Battery Cell 67",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0068,"HV Battery Cell 68",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0069,"HV Battery Cell 69",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0070,"HV Battery Cell 70",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0071,"HV Battery Cell 71",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0072,"HV Battery Cell 72",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0073,"HV Battery Cell 73",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0074,"HV Battery Cell 74",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0075,"HV Battery Cell 75",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0076,"HV Battery Cell 76",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0077,"HV Battery Cell 77",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0078,"HV Battery Cell 78",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0079,"HV Battery Cell 79",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0080,"HV Battery Cell 80",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0081,"HV Battery Cell 81",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0082,"HV Battery Cell 82",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0083,"HV Battery Cell 83",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0084,"HV Battery Cell 84",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0085,"HV Battery Cell 85",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0086,"HV Battery Cell 86",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0087,"HV Battery Cell 87",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0088,"HV Battery Cell 88",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0089,"HV Battery Cell 89",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0090,"HV Battery Cell 90",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0091,"HV Battery Cell 91",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0092,"HV Battery Cell 92",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0093,"HV Battery Cell 93",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0094,"HV Battery Cell 94",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0095,"HV Battery Cell 95",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0096,"HV Battery Cell 96",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0097,"HV Battery Cell 97",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0098,"HV Battery Cell 98",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0099,"HV Battery Cell 99",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0100,"HV Battery Cell 100",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0101,"HV Battery Cell 101",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0102,"HV Battery Cell 102",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0103,"HV Battery Cell 103",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0104,"HV Battery Cell 104",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0105,"HV Battery Cell 105",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0106,"HV Battery Cell 106",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0107,"HV Battery Cell 107",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0108,"HV Battery Cell 108",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0109,"HV Battery Cell 109",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0110,"HV Battery Cell 110",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0111,"HV Battery Cell 111",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0112,"HV Battery Cell 112",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0113,"HV Battery Cell 113",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0114,"HV Battery Cell 114",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0115,"HV Battery Cell 115",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0116,"HV Battery Cell 116",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0117,"HV Battery Cell 117",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0118,"HV Battery Cell 118",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0119,"HV Battery Cell 119",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0120,"HV Battery Cell 120",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0121,"HV Battery Cell 121",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0122,"HV Battery Cell 122",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0123,"HV Battery Cell 123",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0124,"HV Battery Cell 124",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0125,"HV Battery Cell 125",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0126,"HV Battery Cell 126",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0127,"HV Battery Cell 127",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0128,"HV Battery Cell 128",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0129,"HV Battery Cell 129",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0130,"HV Battery Cell 130",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0131,"HV Battery Cell 131",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0132,"HV Battery Cell 132",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0133,"HV Battery Cell 133",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0134,"HV Battery Cell 134",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0135,"HV Battery Cell 135",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0136,"HV Battery Cell 136",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0137,"HV Battery Cell 137",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0138,"HV Battery Cell 138",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0139,"HV Battery Cell 139",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0140,"HV Battery Cell 140",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
0,TYV6-HVB-CEL-0141,"HV Battery Cell 141",HVB,CEL,"Steel AISI 1020",Class 3,0.065,0.32
