Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
347,"M4 Self-Tap Screw 9",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0009
348,"M4 Self-Tap Screw 10",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0010
349,"M4 Self-Tap Screw 11",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0011
350,"M4 Self-Tap Screw 12",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0012
351,"M4 Self-Tap Screw 13",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0013
352,"M4 Self-Tap Screw 14",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0014
353,"M4 Self-Tap Screw 15",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0015
354,"M4 Self-Tap Screw 16",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0016
355,"M4 Self-Tap Screw 17",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0017
356,"M4 Self-Tap Screw 18",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0018
357,"M4 Self-Tap Screw 19",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0019
358,"M4 Self-Tap Screw 20",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0020
359,"M4 Self-Tap Screw 21",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0021
360,"M4 Self-Tap Screw 22",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0022
361,"M4 Self-Tap Screw 23",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0023
362,"M4 Self-Tap Screw 24",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0024
