Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
348,"M5 Bolt 28",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0028
349,"M5 Washer 28",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0028
350,"M5 Bolt 29",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0029
351,"M5 Washer 29",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0029
352,"M5 Bolt 30",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0030
353,"M5 Washer 30",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0030
354,"M5 Bolt 31",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0031
355,"M5 Washer 31",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0031
356,"M5 Bolt 32",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0032
357,"M5 Washer 32",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0032
358,"M5 Bolt 33",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0033
359,"M5 Washer 33",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0033
360,"M5 Bolt 34",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0034
361,"M5 Washer 34",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0034
362,"M5 Bolt 35",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0035
363,"M5 Washer 35",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0035
364,"M5 Bolt 36",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0036
365,"M5 Washer 36",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0036
366,"M5 Bolt 37",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0037
367,"M5 Washer 37",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0037
368,"M5 Bolt 38",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0038
369,"M5 Washer 38",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0038
370,"M5 Bolt 39",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0039
371,"M5 Washer 39",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0039
372,"M5 Bolt 40",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0040
373,"M5 Washer 40",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0040
374,"M5 Bolt 41",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0041
375,"M5 Washer 41",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0041
376,"M5 Bolt 42",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0042
377,"M5 Washer 42",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0042
378,"M5 Bolt 43",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0043
379,"M5 Washer 43",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0043
380,"M5 Bolt 44",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0044
381,"M5 Washer 44",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0044
382,"M5 Bolt 45",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0045
383,"M5 Washer 45",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0045
384,"M5 Bolt 46",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0046
385,"M5 Washer 46",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0046
386,"M5 Bolt 47",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0047
387,"M5 Washer 47",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0047
388,"M5 Bolt 48",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0048
389,"M5 Washer 48",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0048
390,"M5 Bolt 49",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0049
391,"M5 Washer 49",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0049
392,"M5 Bolt 50",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0050
393,"M5 Washer 50",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0050
394,"M5 Bolt 51",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0051
395,"M5 Washer 51",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0051
396,"M5 Bolt 52",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0052
397,"M5 Washer 52",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0052
398,"M5 Bolt 53",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0053
399,"M5 Washer 53",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0053
400,"M5 Bolt 54",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0054
401,"M5 Washer 54",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0054
402,"M5 Bolt 55",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0055
403,"M5 Washer 55",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0055
404,"M5 Bolt 56",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0056
405,"M5 Washer 56",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0056
406,"M5 Bolt 57",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0057
407,"M5 Washer 57",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0057
408,"M5 Bolt 58",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0058
409,"M5 Washer 58",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0058
410,"M5 Bolt 59",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0059
411,"M5 Washer 59",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0059
412,"M5 Bolt 60",FAS,BLT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,BTRM-FAS-BLT-0060
413,"M5 Washer 60",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,BTRM-FAS-WSH-0060
