Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
12216,"Combustor Cooling Hole 9918",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9918
12217,"Combustor Cooling Hole 9919",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9919
12218,"Combustor Cooling Hole 9920",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9920
12219,"Combustor Cooling Hole 9921",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9921
12220,"Combustor Cooling Hole 9922",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9922
12221,"Combustor Cooling Hole 9923",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9923
12222,"Combustor Cooling Hole 9924",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9924
12223,"Combustor Cooling Hole 9925",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9925
12224,"Combustor Cooling Hole 9926",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9926
12225,"Combustor Cooling Hole 9927",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9927
12226,"Combustor Cooling Hole 9928",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9928
12227,"Combustor Cooling Hole 9929",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9929
12228,"Combustor Cooling Hole 9930",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9930
12229,"Combustor Cooling Hole 9931",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9931
12230,"Combustor Cooling Hole 9932",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9932
12231,"Combustor Cooling Hole 9933",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9933
12232,"Combustor Cooling Hole 9934",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9934
12233,"Combustor Cooling Hole 9935",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9935
12234,"Combustor Cooling Hole 9936",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9936
12235,"Combustor Cooling Hole 9937",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9937
12236,"Combustor Cooling Hole 9938",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9938
12237,"Combustor Cooling Hole 9939",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9939
12238,"Combustor Cooling Hole 9940",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9940
12239,"Combustor Cooling Hole 9941",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9941
12240,"Combustor Cooling Hole 9942",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9942
12241,"Combustor Cooling Hole 9943",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9943
12242,"Combustor Cooling Hole 9944",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9944
12243,"Combustor Cooling Hole 9945",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9945
12244,"Combustor Cooling Hole 9946",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9946
12245,"Combustor Cooling Hole 9947",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9947
12246,"Combustor Cooling Hole 9948",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9948
12247,"Combustor Cooling Hole 9949",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9949
12248,"Combustor Cooling Hole 9950",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9950
12249,"Combustor Cooling Hole 9951",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9951
12250,"Combustor Cooling Hole 9952",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9952
12251,"Combustor Cooling Hole 9953",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9953
12252,"Combustor Cooling Hole 9954",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9954
12253,"Combustor Cooling Hole 9955",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9955
12254,"Combustor Cooling Hole 9956",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9956
12255,"Combustor Cooling Hole 9957",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9957
12256,"Combustor Cooling Hole 9958",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9958
12257,"Combustor Cooling Hole 9959",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9959
12258,"Combustor Cooling Hole 9960",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9960
12259,"Combustor Cooling Hole 9961",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9961
12260,"Combustor Cooling Hole 9962",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9962
12261,"Combustor Cooling Hole 9963",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9963
12262,"Combustor Cooling Hole 9964",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9964
12263,"Combustor Cooling Hole 9965",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9965
12264,"Combustor Cooling Hole 9966",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9966
12265,"Combustor Cooling Hole 9967",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9967
12266,"Combustor Cooling Hole 9968",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9968
12267,"Combustor Cooling Hole 9969",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9969
12268,"Combustor Cooling Hole 9970",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9970
12269,"Combustor Cooling Hole 9971",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9971
12270,"Combustor Cooling Hole 9972",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9972
12271,"Combustor Cooling Hole 9973",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9973
12272,"Combustor Cooling Hole 9974",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9974
12273,"Combustor Cooling Hole 9975",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9975
12274,"Combustor Cooling Hole 9976",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9976
12275,"Combustor Cooling Hole 9977",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9977
12276,"Combustor Cooling Hole 9978",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9978
12277,"Combustor Cooling Hole 9979",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9979
12278,"Combustor Cooling Hole 9980",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9980
12279,"Combustor Cooling Hole 9981",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9981
12280,"Combustor Cooling Hole 9982",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9982
12281,"Combustor Cooling Hole 9983",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9983
12282,"Combustor Cooling Hole 9984",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9984
12283,"Combustor Cooling Hole 9985",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9985
12284,"Combustor Cooling Hole 9986",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9986
12285,"Combustor Cooling Hole 9987",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9987
12286,"Combustor Cooling Hole 9988",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9988
12287,"Combustor Cooling Hole 9989",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9989
12288,"Combustor Cooling Hole 9990",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9990
12289,"Combustor Cooling Hole 9991",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9991
12290,"Combustor Cooling Hole 9992",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9992
12291,"Combustor Cooling Hole 9993",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9993
12292,"Combustor Cooling Hole 9994",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9994
12293,"Combustor Cooling Hole 9995",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9995
12294,"Combustor Cooling Hole 9996",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9996
12295,"Combustor Cooling Hole 9997",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9997
12296,"Combustor Cooling Hole 9998",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9998
12297,"Combustor Cooling Hole 9999",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-9999
12298,"Combustor Cooling Hole 10000",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10000
12299,"Combustor Cooling Hole 10001",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10001
12300,"Combustor Cooling Hole 10002",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10002
12301,"Combustor Cooling Hole 10003",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10003
12302,"Combustor Cooling Hole 10004",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10004
12303,"Combustor Cooling Hole 10005",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10005
12304,"Combustor Cooling Hole 10006",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10006
12305,"Combustor Cooling Hole 10007",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10007
12306,"Combustor Cooling Hole 10008",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10008
12307,"Combustor Cooling Hole 10009",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10009
12308,"Combustor Cooling Hole 10010",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10010
12309,"Combustor Cooling Hole 10011",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10011
12310,"Combustor Cooling Hole 10012",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10012
12311,"Combustor Cooling Hole 10013",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10013
12312,"Combustor Cooling Hole 10014",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10014
12313,"Combustor Cooling Hole 10015",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10015
12314,"Combustor Cooling Hole 10016",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10016
12315,"Combustor Cooling Hole 10017",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10017
12316,"Combustor Cooling Hole 10018",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10018
12317,"Combustor Cooling Hole 10019",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10019
12318,"Combustor Cooling Hole 10020",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10020
12319,"Combustor Cooling Hole 10021",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10021
12320,"Combustor Cooling Hole 10022",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10022
12321,"Combustor Cooling Hole 10023",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10023
12322,"Combustor Cooling Hole 10024",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10024
12323,"Combustor Cooling Hole 10025",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10025
12324,"Combustor Cooling Hole 10026",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10026
12325,"Combustor Cooling Hole 10027",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10027
12326,"Combustor Cooling Hole 10028",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10028
12327,"Combustor Cooling Hole 10029",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10029
12328,"Combustor Cooling Hole 10030",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10030
12329,"Combustor Cooling Hole 10031",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10031
12330,"Combustor Cooling Hole 10032",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10032
12331,"Combustor Cooling Hole 10033",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10033
12332,"Combustor Cooling Hole 10034",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10034
12333,"Combustor Cooling Hole 10035",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10035
12334,"Combustor Cooling Hole 10036",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10036
12335,"Combustor Cooling Hole 10037",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10037
12336,"Combustor Cooling Hole 10038",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10038
12337,"Combustor Cooling Hole 10039",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10039
12338,"Combustor Cooling Hole 10040",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10040
12339,"Combustor Cooling Hole 10041",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10041
12340,"Combustor Cooling Hole 10042",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10042
12341,"Combustor Cooling Hole 10043",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10043
12342,"Combustor Cooling Hole 10044",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10044
12343,"Combustor Cooling Hole 10045",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10045
12344,"Combustor Cooling Hole 10046",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10046
12345,"Combustor Cooling Hole 10047",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10047
12346,"Combustor Cooling Hole 10048",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10048
12347,"Combustor Cooling Hole 10049",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10049
12348,"Combustor Cooling Hole 10050",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10050
12349,"Combustor Cooling Hole 10051",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10051
12350,"Combustor Cooling Hole 10052",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10052
12351,"Combustor Cooling Hole 10053",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10053
12352,"Combustor Cooling Hole 10054",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10054
12353,"Combustor Cooling Hole 10055",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10055
12354,"Combustor Cooling Hole 10056",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10056
12355,"Combustor Cooling Hole 10057",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10057
12356,"Combustor Cooling Hole 10058",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10058
12357,"Combustor Cooling Hole 10059",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10059
12358,"Combustor Cooling Hole 10060",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10060
12359,"Combustor Cooling Hole 10061",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10061
12360,"Combustor Cooling Hole 10062",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10062
12361,"Combustor Cooling Hole 10063",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10063
12362,"Combustor Cooling Hole 10064",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10064
12363,"Combustor Cooling Hole 10065",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10065
12364,"Combustor Cooling Hole 10066",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10066
12365,"Combustor Cooling Hole 10067",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10067
12366,"Combustor Cooling Hole 10068",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10068
12367,"Combustor Cooling Hole 10069",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10069
12368,"Combustor Cooling Hole 10070",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10070
12369,"Combustor Cooling Hole 10071",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10071
12370,"Combustor Cooling Hole 10072",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10072
12371,"Combustor Cooling Hole 10073",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10073
12372,"Combustor Cooling Hole 10074",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10074
12373,"Combustor Cooling Hole 10075",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10075
12374,"Combustor Cooling Hole 10076",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10076
12375,"Combustor Cooling Hole 10077",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10077
12376,"Combustor Cooling Hole 10078",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10078
12377,"Combustor Cooling Hole 10079",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10079
12378,"Combustor Cooling Hole 10080",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10080
12379,"Combustor Cooling Hole 10081",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10081
12380,"Combustor Cooling Hole 10082",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10082
12381,"Combustor Cooling Hole 10083",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10083
12382,"Combustor Cooling Hole 10084",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10084
12383,"Combustor Cooling Hole 10085",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10085
12384,"Combustor Cooling Hole 10086",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10086
12385,"Combustor Cooling Hole 10087",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10087
12386,"Combustor Cooling Hole 10088",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10088
12387,"Combustor Cooling Hole 10089",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10089
12388,"Combustor Cooling Hole 10090",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10090
12389,"Combustor Cooling Hole 10091",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10091
12390,"Combustor Cooling Hole 10092",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10092
12391,"Combustor Cooling Hole 10093",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10093
12392,"Combustor Cooling Hole 10094",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10094
12393,"Combustor Cooling Hole 10095",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10095
12394,"Combustor Cooling Hole 10096",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10096
12395,"Combustor Cooling Hole 10097",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10097
12396,"Combustor Cooling Hole 10098",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10098
12397,"Combustor Cooling Hole 10099",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10099
12398,"Combustor Cooling Hole 10100",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10100
12399,"Combustor Cooling Hole 10101",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10101
12400,"Combustor Cooling Hole 10102",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10102
12401,"Combustor Cooling Hole 10103",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10103
12402,"Combustor Cooling Hole 10104",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10104
12403,"Combustor Cooling Hole 10105",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10105
12404,"Combustor Cooling Hole 10106",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10106
12405,"Combustor Cooling Hole 10107",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10107
12406,"Combustor Cooling Hole 10108",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10108
12407,"Combustor Cooling Hole 10109",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10109
12408,"Combustor Cooling Hole 10110",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10110
12409,"Combustor Cooling Hole 10111",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10111
12410,"Combustor Cooling Hole 10112",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10112
12411,"Combustor Cooling Hole 10113",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10113
12412,"Combustor Cooling Hole 10114",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10114
12413,"Combustor Cooling Hole 10115",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10115
12414,"Combustor Cooling Hole 10116",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10116
12415,"Combustor Cooling Hole 10117",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10117
12416,"Combustor Cooling Hole 10118",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-10118
